subheading,subheading_text,chapter,heading_text,chapter_text,heading,domain,prior_class,prior_label,nli_prob_1,nli_prob_2,nli_prob_3,nli_prob_4,nli_prob_5,nli_class,nli_label,nli_uncertainty,prior_nli_agree
852610,Radar apparatus,85,"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8526,D5,4.0,Manufactured Component,0.14543429748684106,0.3860187627216329,0.06256860913350981,0.07462548820392477,0.33135284245409147,2,Primary Processed,0.858,False
854520,"Carbon brushes: with or without metal, used for electrical purposes",85,"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon; with or without metal, of a kind used for electrical purposes","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8545,D5,4.0,Manufactured Component,0.0879372076678501,0.6158821697511183,0.054349252103813965,0.04193513546018182,0.1998962350170358,2,Primary Processed,0.6993,False
850720,"Electric accumulators: lead-acid, (other than for starting piston engines), including separators, whether or not rectangular (including square)",85,"Electric accumulators, including separators therefor; whether or not rectangular (including square)","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8507,D5,4.0,Manufactured Component,0.05466079671188595,0.25844377086726,0.13862933115192255,0.06482141416652937,0.48344468710240207,5,Assembled/Finished,0.8147,False
853510,"Electrical apparatus: fuses, for a voltage exceeding 1000 volts",85,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits; for a voltage exceeding 1000 volts","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8535,D5,4.0,Manufactured Component,0.11654548484222298,0.1362127292641319,0.14980002456456296,0.3038617810082997,0.2935799803207825,4,Manufactured Component,0.9495,True
852190,Video recording or reproducing apparatus: other than magnetic tape-type,85,Video recording or reproducing apparatus,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8521,D5,4.0,Manufactured Component,0.07191874778331259,0.07839997054338477,0.35492011640280396,0.12126850991496063,0.373492655355538,5,Assembled/Finished,0.8576,False
854610,Electrical insulators: of glass,85,Electrical insulators of any material,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8546,D5,4.0,Manufactured Component,0.23515961845256744,0.45528474026094434,0.1461043493253705,0.028137230983588557,0.13531406097752915,2,Primary Processed,0.8393,False
853225,"Electrical capacitors: fixed, dielectric of paper or plastics",85,"Electrical capacitors; fixed, variable or adjustable (pre-set)","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8532,D5,4.0,Manufactured Component,0.010648486333368646,0.9178138486403786,0.013996252959548764,0.009299244844252414,0.04824216722245158,2,Primary Processed,0.234,False
851850,Amplifier sets: electric sound,85,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio-frequency and electric sound amplifiers and sets","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8518,D5,4.0,Manufactured Component,0.048570391695394954,0.32688949120956456,0.07220972463879222,0.07736522848466837,0.4749651639715799,5,Assembled/Finished,0.779,False
851240,"Windscreen wipers, defrosters and demisters: electrical, of kinds used for cycles or motor vehicles",85,"Lighting or visual signalling equipment (excluding articles of heading no. 8539), windscreen wipers, defrosters and demisters; electrical, of a kind used for cycles or motor vehicles","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8512,D5,4.0,Manufactured Component,0.03229139300529525,0.1594613009811647,0.09422880200530286,0.05050152054798185,0.6635169834602553,5,Assembled/Finished,0.6519,False
853939,"Lamps: discharge, (excluding ultra-violet, excluding fluorescent, hot cathode)",85,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc lamps, light-emitting diode (LED) light sources","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8539,D5,4.0,Manufactured Component,0.1963571280783843,0.3092585755995128,0.15977635741567078,0.06482429705822025,0.26978364184821185,2,Primary Processed,0.936,False
854129,"Electrical apparatus: transistors, (other than photosensitive), with a dissipation rate of 1W or more",85,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8541,D5,4.0,Manufactured Component,0.05391301114274168,0.058730277070211674,0.13450127589513966,0.3684509923970142,0.3844044434948928,5,Assembled/Finished,0.8259,False
853230,Electrical capacitors: variable or adjustable (pre-set) capacitors,85,"Electrical capacitors; fixed, variable or adjustable (pre-set)","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8532,D5,4.0,Manufactured Component,0.08367991385102336,0.11005049861929939,0.09460008818954163,0.28628790165269447,0.4253815976874411,5,Assembled/Finished,0.8669,False
853650,"Electrical apparatus: switches n.e.c. in heading no. 8536, for a voltage not exceeding 1000 volts",85,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical fibre bundles or cables","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8536,D5,4.0,Manufactured Component,0.03222518390249324,0.2589063923142374,0.1376775939935625,0.09907808826060527,0.47211274152910154,5,Assembled/Finished,0.8183,False
851890,"Microphones, headphones, earphones, amplifier equipment: parts of the equipment of heading no. 8518",85,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio-frequency and electric sound amplifiers and sets","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8518,D5,4.0,Manufactured Component,0.2158824572010913,0.26379643888039744,0.21196442052854522,0.11809662289557521,0.19026006049439087,2,Primary Processed,0.9813,False
851822,"Loudspeakers: multiple, mounted in the same enclosure",85,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio-frequency and electric sound amplifiers and sets","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8518,D5,4.0,Manufactured Component,0.047151164486571015,0.13433948948698918,0.04511034253409209,0.03289686344356802,0.7405021400487797,5,Assembled/Finished,0.5519,False
851020,Hair clippers: with a self-contained electric motor,85,"Shavers, hair clippers and hair removing appliances, with self-contained electric motor","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8510,D5,4.0,Manufactured Component,0.10315947234630585,0.13857683539390564,0.0683864876627922,0.06252508610486984,0.6273521184921265,5,Assembled/Finished,0.7192,False
850140,"Electric motors: AC motors, single-phase",85,Electric motors and generators (excluding generating sets),"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8501,D5,4.0,Manufactured Component,0.060861222899416256,0.23860521792326284,0.0791157340937535,0.16164332748683785,0.4597744975967295,5,Assembled/Finished,0.848,False
850440,Electrical static converters,85,"Electric transformers, static converters (e.g. rectifiers) and inductors","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8504,D5,4.0,Manufactured Component,0.043540534929649086,0.521624401856196,0.14507608548033493,0.052534809039080414,0.2372241686947396,2,Primary Processed,0.778,False
902890,"Meters: parts and accessories of gas, liquid, electricity supply or production meters, including calibrating meters thereof",90,"Gas, liquid or electricity supply or production meters, including calibrating meters therefor","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9028,D5,4.0,Manufactured Component,0.014223536247245427,0.9077970237594492,0.028951746909360015,0.02617273608888966,0.022854956995055752,2,Primary Processed,0.2688,False
900640,"Cameras, photographic (excluding cinematographic): instant print cameras",90,"Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9006,D5,4.0,Manufactured Component,0.08166866262741908,0.13301049870190032,0.1799623560927894,0.04125348232665763,0.5641050002512336,5,Assembled/Finished,0.768,False
902129,Dental fittings: other than artificial teeth,90,"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9021,D5,4.0,Manufactured Component,0.0674181784808633,0.26206385256873355,0.12890067262878566,0.05018300974378815,0.49143428657782934,5,Assembled/Finished,0.8053,False
902410,"Machines and appliances: for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",90,"Machines and appliances for testing the hardness, strength, compressibility, elasticity of other mechanical properties of materials (e.g. metals, wood, textiles, paper, plastics)","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9024,D5,4.0,Manufactured Component,0.05511669585785594,0.30426285464256997,0.09948194286366403,0.10233890532095856,0.4387996013149515,5,Assembled/Finished,0.8364,False
901580,"Surveying equipment: articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",90,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9015,D5,4.0,Manufactured Component,0.09791220651632393,0.06843818673165003,0.16227882979602493,0.06230667932103068,0.6090640976349704,5,Assembled/Finished,0.7339,False
900390,"Frames and mountings: parts for spectacles, goggles or the like",90,"Frames and mountings; for spectacles, goggles or the like, and parts","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9003,D5,4.0,Manufactured Component,0.13567502721734628,0.30918851739644443,0.2647120334652697,0.10095510939785489,0.1894693125230847,2,Primary Processed,0.9522,False
903110,Machines: for balancing mechanical parts,90,"Measuring or checking instruments, appliances and machines, n.e.c. or included in this chapter; profile projectors","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9031,D5,4.0,Manufactured Component,0.05735464864150536,0.3870972414170925,0.14623716181970223,0.11422155988542108,0.29508938823627884,2,Primary Processed,0.8826,False
901812,"Medical, surgical instruments and appliances: ultrasonic scanning apparatus",90,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,D5,4.0,Manufactured Component,0.0812366214118163,0.26674934625440805,0.07993697941444115,0.08686604901702592,0.48521100390230854,5,Assembled/Finished,0.8211,False
901813,"Medical, surgical instruments and appliances: magnetic resonance imaging apparatus",90,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,D5,4.0,Manufactured Component,0.08898343543634275,0.23922508534305179,0.08845004089698379,0.08000880092421775,0.5033326373994039,5,Assembled/Finished,0.8199,False
900630,"Cameras, photographic (excluding cinematographic): specially designed for underwater use, aerial survey, medical or surgical examination of internal organs: comparison cameras for forensic or criminological use",90,"Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9006,D5,4.0,Manufactured Component,0.037915280538973195,0.12623138255509053,0.14914197664178994,0.13420207298539308,0.5525092872787533,5,Assembled/Finished,0.7869,False
901490,Navigational instruments and appliances: parts and accessories,90,Navigational instruments and appliances; direction finding compasses,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9014,D5,4.0,Manufactured Component,0.16674683987377525,0.40391268695181426,0.17400890523115647,0.16366574195035619,0.09166582599289781,2,Primary Processed,0.9223,False
901920,"Therapeutic respiration apparatus: ozone, oxygen, aerosol therapy apparatus: artificial respiration or other therapeutic respiration apparatus",90,"Mechano-therapy, massage appliances; psychological aptitude testing apparatus; ozone, oxygen, aerosol therapy, artificial respiration or other therapeutic respiration apparatus","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9019,D5,4.0,Manufactured Component,0.018230918659039447,0.7528377119240335,0.07189772224502472,0.02947972320407835,0.12755392396782395,2,Primary Processed,0.5235,False
902230,X-ray tubes,90,"Apparatus based on the use of x-rays or of alpha, beta, gamma or other ionising radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, x-ray tubes and other x-ray generators, high tens","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9022,D5,4.0,Manufactured Component,0.1635244549633732,0.335179073183949,0.10660522083212513,0.08264632085883322,0.3120449301617194,2,Primary Processed,0.9137,False
871495,"Cycles: parts thereof, saddles",87,Vehicles; parts and accessories of heading no. 8711 to 8713,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8714,D5,5.0,Assembled/Finished,0.1943461986080945,0.4438488053128479,0.13995828807478283,0.13742219992213844,0.08442450808213627,2,Primary Processed,0.8919,False
870110,Tractors: single axle,87,Tractors; (other than tractors of heading no 8709),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8701,D5,5.0,Assembled/Finished,0.30369709186504784,0.22145299030834023,0.05205036540535845,0.0802350747681626,0.34256447765309084,5,Assembled/Finished,0.8817,True
870390,Vehicles: for transport of persons (other than those of heading no. 8702) n.e.c. in heading no. 8703,87,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8703,D5,5.0,Assembled/Finished,0.10378330742182695,0.1052067409191071,0.20599253059884692,0.1157116428761296,0.4693057781840894,5,Assembled/Finished,0.8711,True
870350,"Vehicles: with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, incapable of being charged by plugging to external source of electric power",87,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8703,D5,5.0,Assembled/Finished,0.008008379369849274,0.01542213163640899,0.3905219973545969,0.24684646357824708,0.33920102806089775,3,Fabricated Material,0.7346,False
870290,"Vehicles: public transport type (carries 10 or more persons, including driver), n.e.c. in heading 8702, new or used",87,Vehicles; public transport passenger type,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8702,D5,5.0,Assembled/Finished,0.05090845186604366,0.20633027678987842,0.19669223589106516,0.145327175210149,0.40074186024286373,5,Assembled/Finished,0.8971,True
871200,"Bicycles and other cycles: including delivery tricycles, not motorised",87,"Bicycles and other cycles; including delivery tricycles, not motorised","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8712,D5,5.0,Assembled/Finished,0.21767629034291833,0.02075409082311121,0.6603743833191876,0.017843804721718887,0.08335143079306391,3,Fabricated Material,0.5998,False
870230,"Vehicles: public transport type (carries 10 or more persons, including driver), with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, new or used",87,Vehicles; public transport passenger type,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8702,D5,5.0,Assembled/Finished,0.01439850501408089,0.06005315885304235,0.03532702340143331,0.15578707607152822,0.7344342366599153,5,Assembled/Finished,0.5371,True
870331,"Vehicles: with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity not over 1500cc",87,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8703,D5,5.0,Assembled/Finished,0.03926867663043004,0.25334620758905496,0.12905533756005025,0.47978187143558865,0.09854790678487614,4,Manufactured Component,0.8201,False
910310,"Clocks: with watch movements, electrically operated, excluding clocks of heading no. 9104",91,"Clocks; with watch movements, excluding clocks of heading no. 9104",Clocks and watches and parts thereof,9103,D5,5.0,Assembled/Finished,0.05083887241155749,0.20516808178150592,0.08953926645562599,0.12166699676463755,0.532786782586673,5,Assembled/Finished,0.7979,True
911410,"Clock or watch parts: springs, including hairsprings",91,Clock or watch parts; n.e.c. in chapter 91,Clocks and watches and parts thereof,9114,D5,5.0,Assembled/Finished,0.44357260560091244,0.24708101043930336,0.053604371115809554,0.03810702477248524,0.2176349880714894,1,Raw/Unprocessed,0.8197,False
911440,Clock or watch parts: plates and bridges,91,Clock or watch parts; n.e.c. in chapter 91,Clocks and watches and parts thereof,9114,D5,5.0,Assembled/Finished,0.32909196370026494,0.22275593710872577,0.07683029713608103,0.041801489578176365,0.32952031247675184,5,Assembled/Finished,0.8673,True
911390,"Watch straps, watch bands, watch bracelets, and parts thereof: n.e.c. in heading no. 9113",91,"Watch straps, watch bands, watch bracelets and parts thereof",Clocks and watches and parts thereof,9113,D5,5.0,Assembled/Finished,0.24097475912152846,0.2722557373538125,0.16075294551148117,0.05267547972712563,0.27334107828605225,5,Assembled/Finished,0.9323,True
860719,"Railway or tramway locomotives or rolling stock: parts, axles and wheels, and parts thereof",86,Railway or tramway locomotives or rolling stock; parts thereof,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",8607,D5,5.0,Assembled/Finished,0.14021332979838041,0.27851025100082905,0.07875053819270546,0.14449748827509548,0.3580283927329896,5,Assembled/Finished,0.9189,True
860630,"Railway or tramway goods vans and wagons: self-discharging, not self-propelled, excluding those of item no. 8606.10",86,Railway or tramway goods vans and wagons; not self-propelled,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",8606,D5,5.0,Assembled/Finished,0.11561576535438967,0.07961352347463795,0.372771390663938,0.047854290482125215,0.38414503002490913,5,Assembled/Finished,0.8275,True
890110,"Cruise ships, excursion boats and similar vessels, principally designed for the transport of persons, ferry boats of all kinds",89,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods","Ships, boats and floating structures",8901,D5,5.0,Assembled/Finished,0.03767175445560627,0.08084375079988965,0.10667263279334098,0.07613804624409039,0.6986738157070728,5,Assembled/Finished,0.6289,True
890120,Tankers,89,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods","Ships, boats and floating structures",8901,D5,5.0,Assembled/Finished,0.1789148098553774,0.33209090435233996,0.08321995040118842,0.060924252542130575,0.3448500828489637,5,Assembled/Finished,0.8814,True
920110,"Musical instruments: pianos, upright, including automatic pianos",92,"Pianos; including automatic pianos, harpsichords and other keyboard stringed instruments",Musical instruments; parts and accessories of such articles,9201,D5,5.0,Assembled/Finished,0.04390578880555141,0.10331357655352266,0.03799409560837208,0.053265469270403286,0.7615210697621506,5,Assembled/Finished,0.5341,True
920120,"Musical instruments: pianos, grand",92,"Pianos; including automatic pianos, harpsichords and other keyboard stringed instruments",Musical instruments; parts and accessories of such articles,9201,D5,5.0,Assembled/Finished,0.11152432363162168,0.1859575551589777,0.14956002271682076,0.07787890906361288,0.475079189428967,5,Assembled/Finished,0.8661,True
880330,Aircraft and spacecraft: parts of aeroplanes or helicopters n.e.c. in heading no. 8803,88,,"Aircraft, spacecraft, and parts thereof",8803,D5,5.0,Assembled/Finished,0.15042466597667334,0.34522651189088127,0.2783632402880448,0.12456093540315041,0.10142464644125014,2,Primary Processed,0.9318,False
880400,Parachutes (including dirigible parachutes and paragliders) and rotochutes: parts thereof and accessories thereto,88,Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"Aircraft, spacecraft, and parts thereof",8804,D5,5.0,Assembled/Finished,0.10799019703276308,0.4134989648051637,0.07847574294749093,0.19057436145414142,0.20946073376044083,2,Primary Processed,0.9001,False
